Date,Open,High,Low,Close,Adj Close,Volume
2021-05-07,0.00916100014001131,0.00926399976015091,0.009096999652683735,0.009185000322759151,0.009185000322759151,25344
2021-05-08,0.009185000322759151,0.009254000149667263,0.009158000349998474,0.009207000024616718,0.009207000024616718,42769
2021-05-09,0.009208999574184418,0.00923100020736456,0.00912499986588955,0.009217999875545502,0.009217999875545502,9337
2021-05-10,0.009219000115990639,0.009270000271499157,0.009162000380456448,0.009173000231385231,0.009173000231385231,1303106
2021-05-11,0.009173999540507793,0.009267999790608883,0.009154999628663063,0.009208999574184418,0.009208999574184418,650321
2021-05-12,0.009207000024616718,0.3449920117855072,0.00913699995726347,0.009193000383675098,0.009193000383675098,15122130
2021-05-13,0.009348999708890915,0.009602000005543232,0.008977999910712242,0.009240999817848206,0.009240999817848206,1774455
2021-05-14,0.009240999817848206,0.010483999736607075,0.0090549997985363,0.010281999595463276,0.010281999595463276,294380
2021-05-15,0.010281999595463276,0.017083000391721725,0.009165000170469284,0.01026500016450882,0.01026500016450882,551248
2021-05-16,0.010262000374495983,0.011164999566972256,0.009146999567747116,0.009424000047147274,0.009424000047147274,354062
2021-05-17,0.009422999806702137,0.010382999666035175,0.008914999663829803,0.00977300014346838,0.00977300014346838,175554
2021-05-18,0.009782000444829464,0.0098860003054142,0.008968999609351158,0.009348999708890915,0.009348999708890915,207936
2021-05-19,0.009345999918878078,0.009584999643266201,0.009026999585330486,0.009158999659121037,0.009158999659121037,4111887
2021-05-20,0.009146000258624554,0.00927599985152483,0.00903400033712387,0.009170999750494957,0.009170999750494957,2488947
2021-05-21,0.009182999841868877,0.009243999607861042,0.008950999937951565,0.009170000441372395,0.009170000441372395,1744101
2021-05-22,0.009170999750494957,0.009349999949336052,0.00904299970716238,0.009095000103116035,0.009095000103116035,130141
2021-05-23,0.009096000343561172,0.009216999635100365,0.008654999546706676,0.009169000200927258,0.009169000200927258,662527
2021-05-24,0.009163999930024147,0.009289000183343887,0.00892299972474575,0.009115000255405903,0.009115000255405903,917620
2021-05-25,0.009115999564528465,0.009189999662339687,0.008870000019669533,0.009178999811410904,0.009178999811410904,202468
2021-05-26,0.009184000082314014,0.009223000146448612,0.00897200033068657,0.009073999710381031,0.009073999710381031,277758
2021-05-27,0.009073999710381031,0.009171999990940094,0.008945999667048454,0.009062999859452248,0.009062999859452248,6267827
2021-05-28,0.009062999859452248,0.009201999753713608,0.008964000269770622,0.009189000353217125,0.009189000353217125,368169
2021-05-29,0.009192000143229961,0.009252999909222126,0.008562999777495861,0.008596000261604786,0.008596000261604786,70503
2021-05-30,0.008599000051617622,0.009236999787390232,0.008539999835193157,0.009088000282645226,0.009088000282645226,76678
2021-05-31,0.009088999591767788,0.009367999620735645,0.009026999585330486,0.009166999720036983,0.009166999720036983,98611
2021-06-01,0.009169000200927258,0.009219000115990639,0.009049000218510628,0.009126000106334686,0.009126000106334686,155778
2021-06-02,0.009127999655902386,0.009204000234603882,0.008995000272989273,0.009092999622225761,0.009092999622225761,162585
2021-06-03,0.009088999591767788,0.011772999539971352,0.009060000069439411,0.009072000160813332,0.009072000160813332,34900
2021-06-04,0.009072000160813332,0.009186999872326851,0.009018000215291977,0.009092000313103199,0.009092000313103199,122830
2021-06-05,0.009089999832212925,0.009204999543726444,0.009046999737620354,0.009134000167250633,0.009134000167250633,514163
2021-06-06,0.009134000167250633,0.0091559998691082,0.009084000252187252,0.009140999987721443,0.009140999987721443,405816
2021-06-07,0.00913000013679266,0.00918199960142374,0.009093999862670898,0.009146000258624554,0.009146000258624554,744819
2021-06-08,0.00914900004863739,0.009170000441372395,0.00910400040447712,0.009131000377237797,0.009131000377237797,975437
2021-06-09,0.00913000013679266,0.009202999994158745,0.009026999585330486,0.00913000013679266,0.00913000013679266,412729
2021-06-10,0.009138000197708607,0.009173000231385231,0.009046000428497791,0.009116999804973602,0.009116999804973602,956707
2021-06-11,0.00911800004541874,0.009163999930024147,0.009073999710381031,0.009112999774515629,0.009112999774515629,577112
2021-06-12,0.009120999835431576,0.00917499978095293,0.009046999737620354,0.009073999710381031,0.009073999710381031,456124
2021-06-13,0.009077000431716442,0.009146000258624554,0.009021000005304813,0.009122000075876713,0.009122000075876713,1265918
2021-06-14,0.009115999564528465,0.009348000399768353,0.009053999558091164,0.00930000003427267,0.00930000003427267,1595690
2021-06-15,0.009077000431716442,0.009186999872326851,0.009026999585330486,0.009166999720036983,0.009166999720036983,3753054
2021-06-16,0.009062999859452248,0.00911800004541874,0.0089910002425313,0.009022999554872513,0.009022999554872513,4037413
2021-06-17,0.00902399979531765,0.009114000014960766,0.009011000394821167,0.009089999832212925,0.009089999832212925,618471
2021-06-18,0.009088999591767788,0.00912499986588955,0.00900300033390522,0.009069000370800495,0.009069000370800495,64000
2021-06-19,0.009070999920368195,0.009139999747276306,0.00901500042527914,0.009038000367581844,0.009038000367581844,51534
2021-06-20,0.009039999917149544,0.009197999723255634,0.008990000002086163,0.009084999561309814,0.009084999561309814,87972
2021-06-21,0.009081999771296978,0.009283999912440777,0.00892299972474575,0.008971000090241432,0.008971000090241432,315615
2021-06-22,0.008983000181615353,0.009212000295519829,0.008860999718308449,0.009093999862670898,0.009093999862670898,473231
2021-06-23,0.009101999923586845,0.009114000014960766,0.00889899954199791,0.009033000096678734,0.009033000096678734,695879
2021-06-24,0.008971000090241432,0.009132999926805496,0.008926000446081161,0.009000999853014946,0.009000999853014946,124793
2021-06-25,0.00899800006300211,0.009151999838650227,0.008808000013232231,0.009012999944388866,0.009012999944388866,244086
2021-06-26,0.009011000394821167,0.009108999744057655,0.008917000144720078,0.009108999744057655,0.009108999744057655,239079
2021-06-27,0.009122000075876713,0.00919399969279766,0.008964999578893185,0.00900499988347292,0.00900499988347292,155332
2021-06-28,0.009012999944388866,0.009109999984502792,0.008952000178396702,0.009034999646246433,0.009034999646246433,180452
2021-06-29,0.009033000096678734,0.009077000431716442,0.008960999548435211,0.009027999825775623,0.009027999825775623,633923
2021-06-30,0.009021000005304813,0.009092000313103199,0.008930999785661697,0.008995000272989273,0.008995000272989273,137112
2021-07-01,0.008995999582111835,0.009052000008523464,0.00886599998921156,0.008972999639809132,0.008972999639809132,1572356
2021-07-02,0.008972999639809132,0.009021000005304813,0.008938999846577644,0.00901199970394373,0.00901199970394373,533674
2021-07-03,0.00901199970394373,0.009056000038981438,0.008949999697506428,0.008999999612569809,0.008999999612569809,17749
2021-07-04,0.008999999612569809,0.009007999673485756,0.008824000135064125,0.008919999934732914,0.008919999934732914,3053
2021-07-05,0.008919999934732914,0.009109999984502792,0.0088919997215271,0.009002000093460083,0.009002000093460083,106284
2021-07-06,0.008999999612569809,0.009037000127136707,0.00899800006300211,0.009037000127136707,0.009037000127136707,74542
2021-07-07,0.009033000096678734,0.01114100031554699,0.008905000053346157,0.008905000053346157,0.008905000053346157,4915
2021-07-08,0.008906000293791294,0.011288000270724297,0.008880999870598316,0.009104999713599682,0.009104999713599682,47502
2021-07-09,0.009104999713599682,0.009104999713599682,0.009011000394821167,0.009011000394821167,0.009011000394821167,62154
2021-07-10,0.00901000015437603,0.009115000255405903,0.008996999822556973,0.009097999893128872,0.009097999893128872,4048
2021-07-11,0.009099000133574009,0.01167100016027689,0.008496999740600586,0.008514000102877617,0.008514000102877617,2030
2021-07-12,0.008514000102877617,0.011506999842822552,0.008419999852776527,0.009053999558091164,0.009053999558091164,28297
2021-07-13,0.009053999558091164,0.00906199961900711,0.00901699997484684,0.009027999825775623,0.009027999825775623,3896
2021-07-14,0.009027999825775623,0.009112000465393066,0.009019999764859676,0.009084999561309814,0.009084999561309814,40352
2021-07-15,0.009084999561309814,0.00917499978095293,0.008833000436425209,0.009091000072658062,0.009091000072658062,11890
2021-07-16,0.009104999713599682,0.009305000305175781,0.009039999917149544,0.00930199958384037,0.00930199958384037,4378
2021-07-17,0.00930199958384037,0.009302999824285507,0.009088000282645226,0.009088000282645226,0.009088000282645226,1704
2021-07-18,0.009088999591767788,0.011547000147402287,0.009033000096678734,0.009201000444591045,0.009201000444591045,2634
2021-07-19,0.009204000234603882,0.01154400035738945,0.009062999859452248,0.009077999740839005,0.009077999740839005,36731
2021-07-20,0.009077999740839005,0.009173999540507793,0.009073999710381031,0.009108999744057655,0.009108999744057655,37235
2021-07-21,0.009108999744057655,0.009359000250697136,0.00902399979531765,0.009065999649465084,0.009065999649465084,413101
2021-07-22,0.009065999649465084,0.009166000410914421,0.00904299970716238,0.009163999930024147,0.009163999930024147,557652
2021-07-23,0.009163999930024147,0.009165000170469284,0.009027999825775623,0.009081999771296978,0.009081999771296978,64881
2021-07-24,0.009081999771296978,0.009085999801754951,0.008895999751985073,0.008948000147938728,0.008948000147938728,18489
2021-07-25,0.008949000388383865,0.009045000188052654,0.00880299974232912,0.00904299970716238,0.00904299970716238,11171
2021-07-26,0.00904799997806549,0.00922400038689375,0.00873200036585331,0.009008999913930893,0.009008999913930893,1686180
2021-07-27,0.00900300033390522,0.009190999902784824,0.008954999968409538,0.009122000075876713,0.009122000075876713,591603
2021-07-28,0.009123999625444412,0.009255999699234962,0.008957999758422375,0.009064000099897385,0.009064000099897385,554031
2021-07-29,0.009061000309884548,0.009208000265061855,0.00786499958485365,0.00914399977773428,0.00914399977773428,381885
2021-07-30,0.00914399977773428,0.009359999559819698,0.008457999676465988,0.009011000394821167,0.009011000394821167,1013411
2021-07-31,0.00901699997484684,0.00913500040769577,0.008727000094950199,0.008736000396311283,0.008736000396311283,366622
2021-08-01,0.008728999644517899,0.0091559998691082,0.008520999923348427,0.009104999713599682,0.009104999713599682,656369
2021-08-02,0.009104999713599682,0.009170000441372395,0.008481999859213829,0.008689000271260738,0.008689000271260738,223524
2021-08-03,0.008689000271260738,0.009205999784171581,0.008531000465154648,0.009158000349998474,0.009158000349998474,253121
2021-08-04,0.009158999659121037,0.009207000024616718,0.008364000357687473,0.008382000029087067,0.008382000029087067,714796
2021-08-05,0.008382000029087067,0.009170999750494957,0.008038000203669071,0.009093999862670898,0.009093999862670898,215571
2021-08-06,0.009093999862670898,0.009189000353217125,0.008147000335156918,0.009089999832212925,0.009089999832212925,1114770
2021-08-07,0.009084000252187252,0.009216000325977802,0.008781000040471554,0.00901699997484684,0.00901699997484684,789368
2021-08-08,0.009014000184834003,0.009302999824285507,0.008190999738872051,0.008515000343322754,0.008515000343322754,196052
2021-08-09,0.008515000343322754,0.009097999893128872,0.00822100043296814,0.008860000409185886,0.008860000409185886,249015
2021-08-10,0.008863000199198723,0.009170000441372395,0.00834800023585558,0.008786999620497227,0.008786999620497227,139345
2021-08-11,0.008787999860942364,0.00914200022816658,0.008375000208616257,0.008834999985992908,0.008834999985992908,162402
2021-08-12,0.008832000195980072,0.009074999950826168,0.008728000335395336,0.009050999768078327,0.009050999768078327,449304
2021-08-13,0.009050999768078327,0.0091540003195405,0.008919999934732914,0.0091540003195405,0.0091540003195405,627826
2021-08-14,0.00915099959820509,0.00916299968957901,0.009099000133574009,0.009115000255405903,0.009115000255405903,239234
2021-08-15,0.009116999804973602,0.009184000082314014,0.008554999716579914,0.009096999652683735,0.009096999652683735,124619
2021-08-16,0.009093999862670898,0.009185000322759151,0.009084000252187252,0.009158000349998474,0.009158000349998474,721424
2021-08-17,0.009154999628663063,0.009220999665558338,0.00879599992185831,0.008801000192761421,0.008801000192761421,85185
2021-08-18,0.008801000192761421,0.00913199968636036,0.008573999628424644,0.008759000338613987,0.008759000338613987,152810
2021-08-19,0.008756999857723713,0.009177000261843204,0.008716000244021416,0.009109999984502792,0.009109999984502792,334996
2021-08-20,0.00911100022494793,0.009140999987721443,0.008918999694287777,0.009092000313103199,0.009092000313103199,1202165
2021-08-21,0.009092000313103199,0.009093999862670898,0.008568000048398972,0.008568000048398972,0.008568000048398972,148428
2021-08-22,0.008566999807953835,0.009153000079095364,0.008555999957025051,0.00861200038343668,0.00861200038343668,145995
2021-08-23,0.008611000142991543,0.009185000322759151,0.008554000407457352,0.008705000393092632,0.008705000393092632,296753
2021-08-24,0.008705999702215195,0.009101999923586845,0.00839999970048666,0.008775000460445881,0.008775000460445881,203304
2021-08-25,0.008763999678194523,0.009112999774515629,0.008508999831974506,0.00851999968290329,0.00851999968290329,156243
2021-08-26,0.008503999561071396,0.009085999801754951,0.007880999706685543,0.008208000101149082,0.008208000101149082,96441
2021-08-27,0.008208000101149082,0.009184000082314014,0.008027000352740288,0.008201999589800835,0.008201999589800835,114318
2021-08-28,0.008201999589800835,0.008701000362634659,0.007404000032693148,0.008621999993920326,0.008621999993920326,8120
2021-08-29,0.008621999993920326,0.009135999716818333,0.00861900020390749,0.009097999893128872,0.009097999893128872,1023033
2021-08-30,0.009096999652683735,0.009170999750494957,0.009002000093460083,0.009093999862670898,0.009093999862670898,158526
2021-08-31,0.009095000103116035,0.009119999594986439,0.009073000401258469,0.009088999591767788,0.009088999591767788,66289
2021-09-01,0.009088999591767788,0.009127999655902386,0.009056000038981438,0.009096000343561172,0.009096000343561172,267078
2021-09-02,0.009096000343561172,0.009105999954044819,0.009070999920368195,0.009083000011742115,0.009083000011742115,29747
2021-09-03,0.009083000011742115,0.00913000013679266,0.009062999859452248,0.009120999835431576,0.009120999835431576,599712
2021-09-04,0.009120999835431576,0.009146999567747116,0.00903099961578846,0.009084000252187252,0.009084000252187252,12321
2021-09-05,0.009084000252187252,0.009185999631881714,0.009066999889910221,0.00913000013679266,0.00913000013679266,33529
2021-09-06,0.00913000013679266,0.009180000051856041,0.009064000099897385,0.009177000261843204,0.009177000261843204,9761
2021-09-07,0.00917499978095293,0.009198999963700771,0.008937999606132507,0.009064000099897385,0.009064000099897385,1368197
2021-09-08,0.009064000099897385,0.009104999713599682,0.009037000127136707,0.009064000099897385,0.009064000099897385,237371
2021-09-09,0.009073000401258469,0.009115999564528465,0.00903099961578846,0.009107000194489956,0.009107000194489956,143216
2021-09-10,0.009107000194489956,0.009119999594986439,0.009077000431716442,0.009095000103116035,0.009095000103116035,240790
2021-09-11,0.009095000103116035,0.009099000133574009,0.009076000191271305,0.009091000072658062,0.009091000072658062,19261
2021-09-12,0.009092000313103199,0.00924300029873848,0.009007999673485756,0.009215000085532665,0.009215000085532665,13832
2021-09-13,0.009211000055074692,0.009225999936461449,0.009057999588549137,0.009088000282645226,0.009088000282645226,332004
2021-09-14,0.009088000282645226,0.00912499986588955,0.009080000221729279,0.009112000465393066,0.009112000465393066,246439
2021-09-15,0.00911100022494793,0.009158000349998474,0.00911100022494793,0.009139000438153744,0.009139000438153744,94632
2021-09-16,0.009139000438153744,0.00916100014001131,0.009103000164031982,0.009109999984502792,0.009109999984502792,69189
2021-09-17,0.00911100022494793,0.00911100022494793,0.009085999801754951,0.009092999622225761,0.009092999622225761,10289
2021-09-18,0.009093999862670898,0.009119999594986439,0.009085999801754951,0.009089999832212925,0.009089999832212925,44396
2021-09-19,0.009089999832212925,0.009096999652683735,0.00903400033712387,0.009089999832212925,0.009089999832212925,178265
2021-09-20,0.009089999832212925,0.009140999987721443,0.009084000252187252,0.009139000438153744,0.009139000438153744,694998
2021-09-21,0.00913500040769577,0.009188000112771988,0.009099000133574009,0.009166999720036983,0.009166999720036983,1263936
2021-09-22,0.009166999720036983,0.009188000112771988,0.009092999622225761,0.009126000106334686,0.009126000106334686,866792
2021-09-23,0.00912499986588955,0.009158999659121037,0.0090549997985363,0.009064000099897385,0.009064000099897385,1031859
2021-09-24,0.009064000099897385,0.009077999740839005,0.009007000364363194,0.009037000127136707,0.009037000127136707,684312
2021-09-25,0.00903599988669157,0.009053999558091164,0.00899800006300211,0.00903400033712387,0.00903400033712387,52602
2021-09-26,0.00903400033712387,0.009053999558091164,0.008960000239312649,0.00904799997806549,0.00904799997806549,118356
2021-09-27,0.009046000428497791,0.009092000313103199,0.008973999880254269,0.00900499988347292,0.00900499988347292,141240
2021-09-28,0.00900499988347292,0.00901500042527914,0.008907999843358994,0.00891599990427494,0.00891599990427494,302250
2021-09-29,0.008921000175178051,0.0090549997985363,0.008894000202417374,0.008980999700725079,0.008980999700725079,190462
2021-09-30,0.008984999731183052,0.009052000008523464,0.008887000381946564,0.008985999971628189,0.008985999971628189,176383
2021-10-01,0.008985999971628189,0.009057000279426575,0.008938999846577644,0.009011000394821167,0.009011000394821167,892821
2021-10-02,0.00901000015437603,0.009030000306665897,0.008965999819338322,0.00900300033390522,0.00900300033390522,97900
2021-10-03,0.009000999853014946,0.00901500042527914,0.008949999697506428,0.009002000093460083,0.009002000093460083,601863
2021-10-04,0.00900300033390522,0.009073000401258469,0.008967000059783459,0.00899800006300211,0.00899800006300211,690412
2021-10-05,0.00899800006300211,0.009039999917149544,0.008937000297009945,0.008988000452518463,0.008988000452518463,1580731
2021-10-06,0.008990000002086163,0.00902399979531765,0.008913000114262104,0.008981999941170216,0.008981999941170216,1666172
2021-10-07,0.00897900015115738,0.00901199970394373,0.008879000321030617,0.008938999846577644,0.008938999846577644,117422
2021-10-08,0.008940000087022781,0.009050000458955765,0.00889699999243021,0.008906000293791294,0.008906000293791294,1667967
2021-10-09,0.008906999602913857,0.008940000087022781,0.0088919997215271,0.00890900008380413,0.00890900008380413,126036
2021-10-10,0.008907999843358994,0.008937999606132507,0.008817999623715878,0.008910000324249268,0.008910000324249268,424014
2021-10-11,0.00890900008380413,0.008957000449299812,0.0087890001013875,0.008848000317811966,0.008848000317811966,650915
2021-10-12,0.008849999867379665,0.008851000107824802,0.00874600000679493,0.008817000314593315,0.008817000314593315,217499
2021-10-13,0.008816000074148178,0.008937999606132507,0.008755000308156013,0.008798999711871147,0.008798999711871147,79199
2021-10-14,0.008798000402748585,0.008937000297009945,0.008767000399529934,0.008782999590039253,0.008782999590039253,438196
2021-10-15,0.00878200028091669,0.00880299974232912,0.008667999878525734,0.008756999857723713,0.008756999857723713,2820949
2021-10-16,0.008755000308156013,0.008786000311374664,0.008716999553143978,0.00874400045722723,0.00874400045722723,1216678
2021-10-17,0.00874400045722723,0.00879599992185831,0.008708000183105469,0.0087909996509552,0.0087909996509552,3446745
2021-10-18,0.0087909996509552,0.008818999864161015,0.008678000420331955,0.008751999586820602,0.008751999586820602,530109
2021-10-19,0.008748999796807766,0.008787999860942364,0.008692000061273575,0.008751999586820602,0.008751999586820602,2009403
2021-10-20,0.008751999586820602,0.00877000018954277,0.008709000423550606,0.008741999976336956,0.008741999976336956,1110743
2021-10-21,0.008740000426769257,0.008817999623715878,0.008733999915421009,0.008771000429987907,0.008771000429987907,2157553
2021-10-22,0.00877000018954277,0.008825000375509262,0.008736999705433846,0.008806999772787094,0.008806999772787094,702488
2021-10-23,0.008806999772787094,0.008960999548435211,0.008755000308156013,0.008832000195980072,0.008832000195980072,92770
2021-10-24,0.008810999803245068,0.008844999596476555,0.00877000018954277,0.00879599992185831,0.00879599992185831,36925
2021-10-25,0.008798999711871147,0.008829999715089798,0.008775999769568443,0.008798999711871147,0.008798999711871147,589228
2021-10-26,0.008799999952316284,0.008805000223219395,0.008709000423550606,0.008751999586820602,0.008751999586820602,510488
2021-10-27,0.008751999586820602,0.008830999955534935,0.008740999735891819,0.00875999964773655,0.00875999964773655,2466724
2021-10-28,0.008756999857723713,0.00889500044286251,0.008754000067710876,0.008806999772787094,0.008806999772787094,305720
2021-10-29,0.008806999772787094,0.008845999836921692,0.008743000216782093,0.008766000159084797,0.008766000159084797,229557
2021-10-30,0.008766000159084797,0.008810999803245068,0.008737999945878983,0.008790000341832638,0.008790000341832638,60311
2021-10-31,0.008798999711871147,0.008839000016450882,0.008741999976336956,0.008767000399529934,0.008767000399529934,207422
2021-11-01,0.008767000399529934,0.008860000409185886,0.008675999939441681,0.008741999976336956,0.008741999976336956,261686
2021-11-02,0.008743000216782093,0.00885200034826994,0.008692000061273575,0.00879599992185831,0.00879599992185831,373719
2021-11-03,0.008797000162303448,0.008832000195980072,0.00873200036585331,0.008774000220000744,0.008774000220000744,472071
2021-11-04,0.008774000220000744,0.008828000165522099,0.008717999793589115,0.008785000070929527,0.008785000070929527,69798
2021-11-05,0.00878399983048439,0.008840000256896019,0.008754000067710876,0.008801000192761421,0.008801000192761421,29303
2021-11-06,0.008802000433206558,0.008856999687850475,0.00877700001001358,0.008829999715089798,0.008829999715089798,349244
2021-11-07,0.008830999955534935,0.008875999599695206,0.008806000463664532,0.008820000104606152,0.008820000104606152,184568
2021-11-08,0.008821000345051289,0.00888499990105629,0.008794999681413174,0.008829000405967236,0.008829000405967236,7436350
2021-11-09,0.008829000405967236,0.0104179996997118,0.008813999593257904,0.01032199990004301,0.01032199990004301,1427850
2021-11-10,0.010344999842345715,0.01656300015747547,0.00873200036585331,0.008768999949097633,0.008768999949097633,15751443
2021-11-11,0.008768999949097633,0.0087890001013875,0.008727000094950199,0.008771000429987907,0.008771000429987907,2196837
2021-11-12,0.008767000399529934,0.00877700001001358,0.008685999549925327,0.00876499991863966,0.00876499991863966,3937164
2021-11-13,0.008768999949097633,0.008813999593257904,0.008751999586820602,0.0087890001013875,0.0087890001013875,113843
2021-11-14,0.008787999860942364,0.00880299974232912,0.008717999793589115,0.008763999678194523,0.008763999678194523,578027
2021-11-15,0.00876300036907196,0.009320000186562538,0.008720999583601952,0.009138000197708607,0.009138000197708607,20179645
2021-11-16,0.009138000197708607,0.010679000057280064,0.008801000192761421,0.008963000029325485,0.008963000029325485,18249926
